Name,BioProject,BioSample,SRA,Assembly,Collection
MMMOSAM:0f4ccb3b-06f5-42a2-b96f-931907b8bfb8,PRJNA604975,SAMN18263181,SRR13993045,NA,Oxford
MMMOSAM:0f44af52-6d0a-4a5f-b62c-396d263a7013,PRJNA604975,SAMN18263183,SRR13993046,NA,Oxford
MMMOSAM:0e8012ef-3aa9-438d-8d17-2628028d6c8a,PRJNA604975,SAMN18263184,SRR13993047,NA,Oxford
MMMOSAM:0e386bf5-c88a-4f17-9177-8db3f3bb73a0,PRJNA604975,SAMN18263186,SRR13993048,NA,Oxford
MMMOSAM:0df2177e-a058-4aeb-a077-bf22f14fccfd,PRJNA604975,SAMN18263188,SRR13993049,NA,Oxford
MMMOSAM:0defa9a8-01fd-4c0d-8239-0fbc4595b276,PRJNA604975,SAMN18263189,SRR13993050,NA,Oxford
MMMOSAM:ec8b3ca4-441e-4e46-9058-d4dda20146dc,PRJNA604975,SAMN18254095,SRR13993051,NA,Oxford
MMMOSAM:9bdba3f4-efd2-44d5-bf9f-756cd016c00a,PRJNA604975,SAMN18254863,SRR13993052,NA,Oxford
MMMOSAM:ec72426b-a6e7-4e66-aedc-473c78c82136,PRJNA604975,SAMN18254097,SRR13993053,NA,Oxford
MMMOSAM:ec47d5bc-91ac-49c4-9ffb-402f64a21bcc,PRJNA604975,SAMN18254098,SRR13993054,NA,Oxford
MMMOSAM:9bc586c8-927d-49c4-b89c-705239b90775,PRJNA604975,SAMN18254864,SRR13993055,NA,Oxford
MMMOSAM:9b6775e5-f6a0-424b-b40c-43eec380f012,PRJNA604975,SAMN18254867,SRR13993056,NA,Oxford
MMMOSAM:9b46cd2f-e6b6-4a29-97ed-7283f2aaa1fa,PRJNA604975,SAMN18254869,SRR13993057,NA,Oxford
MMMOSAM:eb94b487-01b5-47a3-9a0a-7b814b6abc33,PRJNA604975,SAMN18254102,SRR13993058,NA,Oxford
MMMOSAM:eb6632b4-2c43-4126-bf9a-2745566fec94,PRJNA604975,SAMN18254103,SRR13993059,NA,Oxford
MMMOSAM:9b04382d-bce9-4d10-a2e7-6291788c6109,PRJNA604975,SAMN18254872,SRR13993060,NA,Oxford
MMMOSAM:9a67db55-a765-43ef-b81a-323124cf8b2d,PRJNA604975,SAMN18254873,SRR13993061,NA,Oxford
MMMOSAM:9a4c25cb-93cb-450f-95b6-0994dac6532a,PRJNA604975,SAMN18254874,SRR13993062,NA,Oxford
MMMOSAM:eb1a2ecb-fdf0-4f32-8649-cb24436f620a,PRJNA604975,SAMN18254107,SRR13993063,NA,Oxford
MMMOSAM:eaf75ae3-0caa-478c-8da3-b1bc1d9cd254,PRJNA604975,SAMN18254108,SRR13993064,NA,Oxford
MMMOSAM:99761777-7c9c-4c0a-ab7c-ad049792e0d9,PRJNA604975,SAMN18254877,SRR13993065,NA,Oxford
MMMOSAM:99438935-7bd8-407f-8551-cb228f3007d1,PRJNA604975,SAMN18254878,SRR13993066,NA,Oxford
MMMOSAM:9938242b-8abd-4493-aeb0-81a8a72c9175,PRJNA604975,SAMN18254879,SRR13993067,NA,Oxford
MMMOSAM:ea7b3b20-40a4-4371-806e-e5848769d051,PRJNA604975,SAMN18254112,SRR13993068,NA,Oxford
MMMOSAM:ea6e0df0-e5f4-4219-a1e4-7d0c9a57daa4,PRJNA604975,SAMN18254113,SRR13993069,NA,Oxford
MMMOSAM:99051ff4-3425-4c50-905e-c3e51b97ce79,PRJNA604975,SAMN18254882,SRR13993070,NA,Oxford
MMMOSAM:ea3c000e-ec7e-4a9a-ad27-9990f9eec8ce,PRJNA604975,SAMN18254115,SRR13993071,NA,Oxford
MMMOSAM:98da29d9-2f6d-4a7f-ad51-fc434650b238,PRJNA604975,SAMN18254883,SRR13993072,NA,Oxford
MMMOSAM:ea24fb60-3113-4da3-93aa-52715f816143,PRJNA604975,SAMN18254117,SRR13993073,NA,Oxford
MMMOSAM:e9fddaf2-e681-44e2-b18d-8ee72ecf9983,PRJNA604975,SAMN18254118,SRR13993074,NA,Oxford
MMMOSAM:98c5e507-ee31-4910-8a54-59736282418d,PRJNA604975,SAMN18254884,SRR13993075,NA,Oxford
MMMOSAM:986704bf-1bfc-4055-863a-0255854490d1,PRJNA604975,SAMN18254887,SRR13993076,NA,Oxford
MMMOSAM:9844544e-4320-4760-9024-68c211bff3e6,PRJNA604975,SAMN18254888,SRR13993077,NA,Oxford
MMMOSAM:e94869fb-86d8-4d1e-90b9-c36fdf7a5fc7,PRJNA604975,SAMN18254122,SRR13993078,NA,Oxford
MMMOSAM:49957fa3-b570-4943-a250-f4dc5a030055,PRJNA604975,SAMN18257734,SRR13993079,NA,Oxford
MMMOSAM:90655bb2-479a-45e9-a232-c8c70266af83,PRJNA604975,SAMN18256962,SRR13993080,NA,Oxford
MMMOSAM:4961139c-06c8-499b-9e76-bef4fcc96c52,PRJNA604975,SAMN18257737,SRR13993081,NA,Oxford
MMMOSAM:8f4731eb-324d-4db1-82e7-94495c2a243d,PRJNA604975,SAMN18256964,SRR13993082,NA,Oxford
MMMOSAM:8f4281f8-c7dc-4e0b-a009-40ea722598b3,PRJNA604975,SAMN18256965,SRR13993083,NA,Oxford
MMMOSAM:49192a11-203d-4844-a506-94648b9230c8,PRJNA604975,SAMN18257739,SRR13993084,NA,Oxford
MMMOSAM:8f1ba1d0-3e41-46fd-8fd1-49c502ea9e5c,PRJNA604975,SAMN18256967,SRR13993085,NA,Oxford
MMMOSAM:8eb18880-edc2-4254-a2d0-a65c5adecaaa,PRJNA604975,SAMN18256969,SRR13993086,NA,Oxford
MMMOSAM:8ea56a9b-5921-4696-b940-a20bae9ceb56,PRJNA604975,SAMN18256970,SRR13993087,NA,Oxford
MMMOSAM:4842da78-7fad-45e4-935b-8fa1ceeb1d92,PRJNA604975,SAMN18257742,SRR13993088,NA,Oxford
MMMOSAM:47e15372-7c9f-41be-a536-36c5e5cffd19,PRJNA604975,SAMN18257745,SRR13993089,NA,Oxford
MMMOSAM:47d82703-edcd-4928-945e-7b4576010cc1,PRJNA604975,SAMN18257746,SRR13993090,NA,Oxford
MMMOSAM:8e5f5ed9-6a8a-49aa-acd3-aca7d1c9f176,PRJNA604975,SAMN18256974,SRR13993091,NA,Oxford
MMMOSAM:8e1480a0-8a91-4ebe-b9bd-e79f9d30a460,PRJNA604975,SAMN18256975,SRR13993092,NA,Oxford
MMMOSAM:47cfd49f-2130-4b27-95aa-7503ccf7f1d7,PRJNA604975,SAMN18257747,SRR13993093,NA,Oxford
MMMOSAM:8df35df9-26b1-4780-bc26-2edfdf36a01d,PRJNA604975,SAMN18256977,SRR13993094,NA,Oxford
MMMOSAM:4799a0af-dbe0-4dc1-892c-8a214e88e65c,PRJNA604975,SAMN18257750,SRR13993095,NA,Oxford
MMMOSAM:8dd44ffa-43b5-43cd-acac-ecbe5ed2ea0e,PRJNA604975,SAMN18256979,SRR13993096,NA,Oxford
MMMOSAM:8da213d1-8e36-48ce-873d-9c8ef88dd0c4,PRJNA604975,SAMN18256980,SRR13993097,NA,Oxford
MMMOSAM:4792cd2b-5baa-4cfc-917a-2d35aae72445,PRJNA604975,SAMN18257751,SRR13993098,NA,Oxford
MMMOSAM:478e21e3-6027-42d4-aa68-df216d642427,PRJNA604975,SAMN18257752,SRR13993099,NA,Oxford
MMMOSAM:47352c35-46f4-4b60-9887-4be7fc52d4b2,PRJNA604975,SAMN18257755,SRR13993100,NA,Oxford
MMMOSAM:8d5fd424-9741-4757-9601-156c393d14fc,PRJNA604975,SAMN18256984,SRR13993101,NA,Oxford
MMMOSAM:8d580228-54bb-4d8f-97d1-b6d2d4a56a4d,PRJNA604975,SAMN18256985,SRR13993102,NA,Oxford
MMMOSAM:46ebdded-bebd-4832-9607-0d0b94ed6d0a,PRJNA604975,SAMN18257757,SRR13993103,NA,Oxford
MMMOSAM:46c9a366-682b-4234-b3fc-6f36c3ea3b1f,PRJNA604975,SAMN18257760,SRR13993104,NA,Oxford
MMMOSAM:46961947-f400-4ca3-8d92-817d4f4eb040,PRJNA604975,SAMN18257762,SRR13993105,NA,Oxford
MMMOSAM:8cddf2a5-6bb9-49d5-8f78-34bee1961d2d,PRJNA604975,SAMN18256989,SRR13993106,NA,Oxford
MMMOSAM:0de16b53-07a2-465a-8fe3-1f5d95844623,PRJNA604975,SAMN18263191,SRR13993107,NA,Oxford
MMMOSAM:0dabb71a-4b91-46c2-a26b-943fe17151d7,PRJNA604975,SAMN18263193,SRR13993108,NA,Oxford
MMMOSAM:0d88da70-e4de-4dd6-93f3-aba2ab0dacb0,PRJNA604975,SAMN18263194,SRR13993109,NA,Oxford
MMMOSAM:0d4f1a79-ee33-4d99-a167-a45c1f319726,PRJNA604975,SAMN18263197,SRR13993110,NA,Oxford
MMMOSAM:0d40fe0c-3c24-42c8-90c7-ed2849f16b3b,PRJNA604975,SAMN18263198,SRR13993111,NA,Oxford
MMMOSAM:0cd2c03e-fc7e-4408-9b3c-ea57ee7594d4,PRJNA604975,SAMN18263202,SRR13993112,NA,Oxford
MMMOSAM:0ca54088-8a5c-4fc9-aa7e-83d5a85afb01,PRJNA604975,SAMN18263203,SRR13993113,NA,Oxford
MMMOSAM:0c72c666-a331-451c-8b0d-418106ff49bc,PRJNA604975,SAMN18263205,SRR13993114,NA,Oxford
MMMOSAM:0c55e8fa-6671-4834-b48b-5a3704c5a0ca,PRJNA604975,SAMN18263207,SRR13993115,NA,Oxford
MMMOSAM:0c50d664-03b7-40b4-838e-b022f78f2885,PRJNA604975,SAMN18263208,SRR13993116,NA,Oxford
MMMOSAM:0bbdbf4a-6475-4577-838f-745d6b7e2829,PRJNA604975,SAMN18263210,SRR13993117,NA,Oxford
MMMOSAM:0b76c650-85df-4f1a-b8d6-3d7a12cee6e3,PRJNA604975,SAMN18263212,SRR13993118,NA,Oxford
MMMOSAM:0b4793b2-7c99-42f6-a037-2077ddf34782,PRJNA604975,SAMN18263213,SRR13993119,NA,Oxford
MMMOSAM:0b2279f1-2c90-4e22-bd3e-a1751ce9c18a,PRJNA604975,SAMN18263215,SRR13993120,NA,Oxford
MMMOSAM:0aec6f7d-003b-4abc-b378-04d782991629,PRJNA604975,SAMN18263217,SRR13993121,NA,Oxford
MMMOSAM:0aea426a-44b4-4a95-9b84-02f910e172a5,PRJNA604975,SAMN18263218,SRR13993122,NA,Oxford
MMMOSAM:09eef1cc-c9f9-4d33-a1c3-247c4a8eebba,PRJNA604975,SAMN18263222,SRR13993123,NA,Oxford
MMMOSAM:09edc6f3-a427-42d5-9949-44f25c16c589,PRJNA604975,SAMN18263223,SRR13993124,NA,Oxford
MMMOSAM:09bcaead-604f-4871-8e22-3475ac8c45d1,PRJNA604975,SAMN18263225,SRR13993125,NA,Oxford
MMMOSAM:0975de62-d2e9-43f7-9d44-24309830c6b7,PRJNA604975,SAMN18263227,SRR13993126,NA,Oxford
MMMOSAM:091edd5d-5312-44b9-bdca-2a6b17b91a9b,PRJNA604975,SAMN18263228,SRR13993127,NA,Oxford
MMMOSAM:090fc22e-2271-4d90-b1bf-186c3829fd56,PRJNA604975,SAMN18263230,SRR13993128,NA,Oxford
MMMOSAM:08e8a069-fcb9-4d6e-b29c-16cdc5d315b6,PRJNA604975,SAMN18263232,SRR13993129,NA,Oxford
MMMOSAM:08e219e7-1ee9-4dec-9eb2-6141a0bb8692,PRJNA604975,SAMN18263233,SRR13993130,NA,Oxford
MMMOSAM:08aa8736-ab5f-42d1-a980-15ad0e3c872c,PRJNA604975,SAMN18263235,SRR13993131,NA,Oxford
MMMOSAM:08a8eedd-3da9-4721-ad08-84392ac25887,PRJNA604975,SAMN18263237,SRR13993132,NA,Oxford
MMMOSAM:089e08e4-894e-4ecf-8169-c23d29288cd3,PRJNA604975,SAMN18263238,SRR13993133,NA,Oxford
MMMOSAM:085f3158-e8a9-46a7-be3f-bbac2a357e78,PRJNA604975,SAMN18263240,SRR13993134,NA,Oxford
MMMOSAM:e939bdef-e3bb-467d-a1f3-b747bc4c7aaf,PRJNA604975,SAMN18254123,SRR13993135,NA,Oxford
MMMOSAM:98370b5f-3c2e-4367-9c6f-12d1015586ef,PRJNA604975,SAMN18254889,SRR13993136,NA,Oxford
MMMOSAM:e8d937e2-8be3-4ddb-9782-5bf3f8c4b84b,PRJNA604975,SAMN18254125,SRR13993137,NA,Oxford
MMMOSAM:981384ab-de98-45e4-9d77-fdb6617b2871,PRJNA604975,SAMN18254890,SRR13993138,NA,Oxford
MMMOSAM:e8891361-988c-4485-b1cc-7d3bf3e6ce6d,PRJNA604975,SAMN18254127,SRR13993139,NA,Oxford
MMMOSAM:e885f09a-5015-4974-a7e3-1b5f7afeb82b,PRJNA604975,SAMN18254128,SRR13993140,NA,Oxford
MMMOSAM:98104104-0f2b-4efb-b0a3-82c7207629cf,PRJNA604975,SAMN18254891,SRR13993141,NA,Oxford
MMMOSAM:9808de35-d503-4d6c-b01f-800898cfdbb6,PRJNA604975,SAMN18254892,SRR13993142,NA,Oxford
MMMOSAM:97c3c169-1adf-40f4-9e17-aec86420692f,PRJNA604975,SAMN18254894,SRR13993143,NA,Oxford
MMMOSAM:e7ebc9dc-f9ef-4b1e-b794-d1bf1199573e,PRJNA604975,SAMN18254132,SRR13993144,NA,Oxford
MMMOSAM:e7dc8978-7cd1-4bd8-9dfe-fe87477838c3,PRJNA604975,SAMN18254133,SRR13993145,NA,Oxford
MMMOSAM:9711b411-f31d-4524-b8e7-4a5da99c9462,PRJNA604975,SAMN18254897,SRR13993146,NA,Oxford
MMMOSAM:e786fa9f-b293-40e7-aea0-73d6f12d8d9a,PRJNA604975,SAMN18254135,SRR13993147,NA,Oxford
MMMOSAM:97115629-748c-469c-bc10-e1ad9b18b4d1,PRJNA604975,SAMN18254898,SRR13993148,NA,Oxford
MMMOSAM:e751485c-e022-4134-8ef4-b99890e3e0a0,PRJNA604975,SAMN18254137,SRR13993149,NA,Oxford
MMMOSAM:e7200f95-eb0e-4638-9484-bb0562776550,PRJNA604975,SAMN18254138,SRR13993150,NA,Oxford
MMMOSAM:96fff6cc-b403-4704-a62d-181aec55a1c3,PRJNA604975,SAMN18254899,SRR13993151,NA,Oxford
MMMOSAM:e705cd5d-bf42-4bca-8837-bb5f6925a45d,PRJNA604975,SAMN18254140,SRR13993152,NA,Oxford
MMMOSAM:96c74f9c-0f24-4e4d-9a40-8c7be142fa21,PRJNA604975,SAMN18254902,SRR13993153,NA,Oxford
MMMOSAM:e6c5f136-1ea0-4643-a236-99d4b212e09c,PRJNA604975,SAMN18254142,SRR13993154,NA,Oxford
MMMOSAM:e69d87a4-29f7-44c9-95a6-ae0e6343cd40,PRJNA604975,SAMN18254143,SRR13993155,NA,Oxford
MMMOSAM:969bcae3-101a-4fe4-9b87-4ee153edc467,PRJNA604975,SAMN18254904,SRR13993156,NA,Oxford
MMMOSAM:e6870452-182b-4d0f-bdec-1c203ed41555,PRJNA604975,SAMN18254145,SRR13993157,NA,Oxford
MMMOSAM:966755cf-7964-421f-9619-2bad923a91e6,PRJNA604975,SAMN18254907,SRR13993158,NA,Oxford
MMMOSAM:e6489b05-6a26-43a9-a566-4433c8cfa093,PRJNA604975,SAMN18254147,SRR13993159,NA,Oxford
MMMOSAM:e61d7c6b-4fd6-486f-93e6-62ed0235bc37,PRJNA604975,SAMN18254148,SRR13993160,NA,Oxford
MMMOSAM:9655c98c-c268-463d-a672-0dc8da0a1f8c,PRJNA604975,SAMN18254909,SRR13993161,NA,Oxford
MMMOSAM:e5ddf8a6-baf2-4a5b-a395-a83a80b4a4ee,PRJNA604975,SAMN18254150,SRR13993162,NA,Oxford
MMMOSAM:8cda435f-186f-48bc-8d39-05947297f4d0,PRJNA604975,SAMN18256990,SRR13993163,NA,Oxford
MMMOSAM:4687e9da-e7de-472d-882c-10e5c1a0df37,PRJNA604975,SAMN18257765,SRR13993164,NA,Oxford
MMMOSAM:8cad0e7f-729a-47cd-9440-f3ee9049f6b6,PRJNA604975,SAMN18256992,SRR13993165,NA,Oxford
MMMOSAM:464c2499-a275-4d8f-a17b-5529e2ade1d0,PRJNA604975,SAMN18257766,SRR13993166,NA,Oxford
MMMOSAM:8c651c13-ff51-4224-86f1-80132185d098,PRJNA604975,SAMN18256994,SRR13993167,NA,Oxford
MMMOSAM:8c58683f-32ce-4c9c-918b-e299755eb570,PRJNA604975,SAMN18256995,SRR13993168,NA,Oxford
MMMOSAM:464031bc-3bac-47cd-9d3e-1c0435377872,PRJNA604975,SAMN18257767,SRR13993169,NA,Oxford
MMMOSAM:8c1b0180-8b64-4cb5-a798-eb91f2f33a6c,PRJNA604975,SAMN18256997,SRR13993170,NA,Oxford
MMMOSAM:461e929a-e4c1-4f9d-9f04-6a21b3dfa9af,PRJNA604975,SAMN18257770,SRR13993171,NA,Oxford
MMMOSAM:8bdfee02-1239-46e2-b46d-14e6dffbc495,PRJNA604975,SAMN18256999,SRR13993172,NA,Oxford
MMMOSAM:8bdefe24-4dae-4729-968a-4a56c979445a,PRJNA604975,SAMN18257000,SRR13993173,NA,Oxford
MMMOSAM:460cab4c-9d46-4b95-ab58-c9fb311ef631,PRJNA604975,SAMN18257772,SRR13993174,NA,Oxford
MMMOSAM:45b6c721-7bf3-4e87-a8b4-fcbf31fcd0c1,PRJNA604975,SAMN18257775,SRR13993175,NA,Oxford
MMMOSAM:454e4f64-a5e9-4ee0-b7ec-ee2d4ffbd85b,PRJNA604975,SAMN18257777,SRR13993176,NA,Oxford
MMMOSAM:8b738443-5a5a-43e3-804d-50a98332a3a7,PRJNA604975,SAMN18257004,SRR13993177,NA,Oxford
MMMOSAM:8b363637-d769-4fa5-a4f0-3ea85c98bef0,PRJNA604975,SAMN18257005,SRR13993178,NA,Oxford
MMMOSAM:450cfee1-3a59-4ad4-bf3d-6b5f03d62e5c,PRJNA604975,SAMN18257780,SRR13993179,NA,Oxford
MMMOSAM:4509347f-5b4e-4a5c-a308-76c04d343d95,PRJNA604975,SAMN18257781,SRR13993180,NA,Oxford
MMMOSAM:45074c78-1a26-4d99-a373-775c07f93151,PRJNA604975,SAMN18257782,SRR13993181,NA,Oxford
MMMOSAM:8b24b1af-5851-4ab2-b529-53b3c4eedee2,PRJNA604975,SAMN18257009,SRR13993182,NA,Oxford
MMMOSAM:8b005789-2a62-43ac-9bd6-f4ba8d81143b,PRJNA604975,SAMN18257010,SRR13993183,NA,Oxford
MMMOSAM:44ec438d-302c-443f-a0e8-67cb3f1be363,PRJNA604975,SAMN18257784,SRR13993184,NA,Oxford
MMMOSAM:44e64088-05b7-403e-acfb-16d83c1b5d5f,PRJNA604975,SAMN18257785,SRR13993185,NA,Oxford
MMMOSAM:44903743-a40e-4e1a-9521-7c6b49e45c2f,PRJNA604975,SAMN18257787,SRR13993186,NA,Oxford
MMMOSAM:8a7ac2e3-3e7c-423a-9918-7cfc97547b5e,PRJNA604975,SAMN18257014,SRR13993187,NA,Oxford
MMMOSAM:8a75f1d7-389e-4bde-bcd6-3af6dddead81,PRJNA604975,SAMN18257015,SRR13993188,NA,Oxford
MMMOSAM:44208d38-5569-4476-b79d-e5c4a08db3f9,PRJNA604975,SAMN18257789,SRR13993189,NA,Oxford
MMMOSAM:8a59069a-ee09-4fc2-a67b-1eb6e5d67af7,PRJNA604975,SAMN18257017,SRR13993190,NA,Oxford
MMMOSAM:07ee020a-82dc-4527-8301-c3da862bd0e0,PRJNA604975,SAMN18263242,SRR13993191,NA,Oxford
MMMOSAM:07ad17b3-89b5-4d9d-be76-ceaebf53849e,PRJNA604975,SAMN18263243,SRR13993192,NA,Oxford
MMMOSAM:07758c44-c76b-4691-b921-d63bb5b82202,PRJNA604975,SAMN18263245,SRR13993193,NA,Oxford
MMMOSAM:074b5fe0-9fbd-4510-9e3c-a24c25a7b76a,PRJNA604975,SAMN18263247,SRR13993194,NA,Oxford
MMMOSAM:07354b68-6cf6-4d12-a755-824010c02314,PRJNA604975,SAMN18263248,SRR13993195,NA,Oxford
MMMOSAM:06e41e85-98fc-4841-9781-c1f709122ab5,PRJNA604975,SAMN18263250,SRR13993196,NA,Oxford
MMMOSAM:06912921-6676-4d4d-a2da-aa947403c554,PRJNA604975,SAMN18263252,SRR13993197,NA,Oxford
MMMOSAM:068c7cf1-7d11-439f-ab14-2b4b28254a34,PRJNA604975,SAMN18263253,SRR13993198,NA,Oxford
MMMOSAM:064dcc28-eebb-454d-8595-f061980ab5ad,PRJNA604975,SAMN18263255,SRR13993199,NA,Oxford
MMMOSAM:06286bfb-e297-4bf6-bee4-75f8722feabe,PRJNA604975,SAMN18263257,SRR13993200,NA,Oxford
MMMOSAM:05c6d3c5-a2e3-4d57-916a-896707c0e7a3,PRJNA604975,SAMN18263258,SRR13993201,NA,Oxford
MMMOSAM:05afd765-8069-453e-a218-aa73b10ae80e,PRJNA604975,SAMN18263260,SRR13993202,NA,Oxford
MMMOSAM:0585084c-cca9-4ac6-8e73-c290e6a94493,PRJNA604975,SAMN18263262,SRR13993203,NA,Oxford
MMMOSAM:051b3597-7cae-4853-b2ee-e3e1b12eb588,PRJNA604975,SAMN18263263,SRR13993204,NA,Oxford
MMMOSAM:04b6c506-98f4-4dec-89a8-c78aa7b6d9fd,PRJNA604975,SAMN18263265,SRR13993205,NA,Oxford
MMMOSAM:049eb92c-325c-4429-bfef-00e562c3661c,PRJNA604975,SAMN18263267,SRR13993206,NA,Oxford
MMMOSAM:0483d4c0-a16e-44e8-974c-f5e17c11d45a,PRJNA604975,SAMN18263268,SRR13993207,NA,Oxford
MMMOSAM:043f73be-81d4-462b-b6fa-decd9d675e45,PRJNA604975,SAMN18263270,SRR13993208,NA,Oxford
MMMOSAM:04261a74-bb61-4851-9f19-5fd937fe84c0,PRJNA604975,SAMN18263272,SRR13993209,NA,Oxford
MMMOSAM:0425a1a6-2ae5-4754-a394-34b71fd33b57,PRJNA604975,SAMN18263273,SRR13993210,NA,Oxford
MMMOSAM:040574aa-6068-475c-8d6d-3f1687eb77c7,PRJNA604975,SAMN18263275,SRR13993211,NA,Oxford
MMMOSAM:03ce4471-c2a1-4b74-9e9c-a86d8f846c4b,PRJNA604975,SAMN18263279,SRR13993212,NA,Oxford
MMMOSAM:034e77f6-e525-42a6-a3fe-c86854b0622f,PRJNA604975,SAMN18263284,SRR13993213,NA,Oxford
MMMOSAM:028c89e4-3429-4fc0-86c1-f706b6788e48,PRJNA604975,SAMN18263289,SRR13993214,NA,Oxford
MMMOSAM:01901f28-93c3-44ab-a176-539ae8cefcaa,PRJNA604975,SAMN18263299,SRR13993215,NA,Oxford
MMMOSAM:017d25a4-a6ad-4826-9f65-e7a74b1c95cf,PRJNA604975,SAMN18263301,SRR13993216,NA,Oxford
MMMOSAM:01267a91-ecc4-4c8a-a7d0-5d3845858d92,PRJNA604975,SAMN18263304,SRR13993217,NA,Oxford
MMMOSAM:00fbeece-3ed6-4f06-9022-99230eec44eb,PRJNA604975,SAMN18263306,SRR13993218,NA,Oxford
MMMOSAM:95e5504e-fd42-4f16-9d67-3b787951f380,PRJNA604975,SAMN18254912,SRR13993219,NA,Oxford
MMMOSAM:e5997b8e-5527-4740-aec3-b6334be2f2b5,PRJNA604975,SAMN18254152,SRR13993220,NA,Oxford
MMMOSAM:e5568155-ba0b-4cec-828d-33270827b0a4,PRJNA604975,SAMN18254153,SRR13993221,NA,Oxford
MMMOSAM:95c4ee83-daa0-4f0d-9caf-8ab1651fda07,PRJNA604975,SAMN18256915,SRR13993222,NA,Oxford
MMMOSAM:e525c3c4-6baa-42b8-a7c4-bd821511dea5,PRJNA604975,SAMN18254155,SRR13993223,NA,Oxford
MMMOSAM:95a4ec8e-a5cc-43df-83dd-bd802043f05e,PRJNA604975,SAMN18256918,SRR13993224,NA,Oxford
MMMOSAM:e5079f30-ca1b-4aad-bde5-e8ca6d6f6946,PRJNA604975,SAMN18254157,SRR13993225,NA,Oxford
MMMOSAM:e4c71342-5076-4df0-b155-5b066e135169,PRJNA604975,SAMN18254158,SRR13993226,NA,Oxford
MMMOSAM:95a0b8b7-cac7-41c2-8c9a-e7b64e949f95,PRJNA604975,SAMN18256919,SRR13993227,NA,Oxford
MMMOSAM:e4406667-cefe-4b44-b68b-0c8e828632e9,PRJNA604975,SAMN18254160,SRR13993228,NA,Oxford
MMMOSAM:95a03c8c-c334-45e5-8c19-91933e06547e,PRJNA604975,SAMN18256920,SRR13993229,NA,Oxford
MMMOSAM:e41d6626-19eb-40fa-ae7b-0eac20c53a68,PRJNA604975,SAMN18254162,SRR13993230,NA,Oxford
MMMOSAM:e40bf0c1-874d-4491-b0b1-ef6cd039f3e1,PRJNA604975,SAMN18254163,SRR13993231,NA,Oxford
MMMOSAM:9590d174-3bd8-432d-93a9-23c30497c1b9,PRJNA604975,SAMN18256922,SRR13993232,NA,Oxford
MMMOSAM:e3fe0491-e5be-4d77-bb7b-5d008eb80812,PRJNA604975,SAMN18254165,SRR13993233,NA,Oxford
MMMOSAM:956f0c84-a033-4a6f-856e-214518900e9c,PRJNA604975,SAMN18256923,SRR13993234,NA,Oxford
MMMOSAM:e3f15ce6-b240-4daf-88ed-83416ace34f7,PRJNA604975,SAMN18254167,SRR13993235,NA,Oxford
MMMOSAM:e3df3f6c-55f4-45a8-88a3-551bf9f0dde3,PRJNA604975,SAMN18254168,SRR13993236,NA,Oxford
MMMOSAM:9543e790-56fe-4b1e-a075-bf7db0f39c5b,PRJNA604975,SAMN18256924,SRR13993237,NA,Oxford
MMMOSAM:e3adcecf-448c-41bf-9102-bbc413ff0c04,PRJNA604975,SAMN18254170,SRR13993238,NA,Oxford
MMMOSAM:950e331e-37e8-4e99-b581-14b884318eb8,PRJNA604975,SAMN18256927,SRR13993239,NA,Oxford
MMMOSAM:e366ad4b-b6dc-4a9d-bbc1-0ab52e7e353b,PRJNA604975,SAMN18254172,SRR13993240,NA,Oxford
MMMOSAM:e35e1c3e-0b7f-4797-a2eb-9e310715c773,PRJNA604975,SAMN18254173,SRR13993241,NA,Oxford
MMMOSAM:94dff9ab-d117-4a4c-b302-f874810efbb7,PRJNA604975,SAMN18256928,SRR13993242,NA,Oxford
MMMOSAM:e336125b-0a49-4e98-95bc-2ad0bb860011,PRJNA604975,SAMN18254175,SRR13993243,NA,Oxford
MMMOSAM:94b8b428-8da9-4890-9032-218a2f971b38,PRJNA604975,SAMN18256929,SRR13993244,NA,Oxford
MMMOSAM:e3341d40-e391-4ae4-918a-5c7000bb41e7,PRJNA604975,SAMN18254177,SRR13993245,NA,Oxford
MMMOSAM:e3274d40-cc62-46eb-9a2b-1a8c47565908,PRJNA604975,SAMN18254178,SRR13993246,NA,Oxford
MMMOSAM:44108141-4bc9-4ef1-b89f-7a8f77465d2b,PRJNA604975,SAMN18257790,SRR13993247,NA,Oxford
MMMOSAM:8a545b30-4c4f-49c2-bd5a-507040706018,PRJNA604975,SAMN18257019,SRR13993248,NA,Oxford
MMMOSAM:89fd27ed-dbeb-419b-8d32-10b7d0b4963c,PRJNA604975,SAMN18257020,SRR13993249,NA,Oxford
MMMOSAM:44027ac6-3e8e-4b70-9222-d0e6d4d0173b,PRJNA604975,SAMN18257791,SRR13993250,NA,Oxford
MMMOSAM:89e4852e-515f-4f0b-8c14-ab706b077d75,PRJNA604975,SAMN18257022,SRR13993251,NA,Oxford
MMMOSAM:43ab4ed2-e5b8-4d2d-b027-c189c3ced97b,PRJNA604975,SAMN18257794,SRR13993252,NA,Oxford
MMMOSAM:89bf5efa-c32e-404d-8c95-0078360dc713,PRJNA604975,SAMN18257023,SRR13993253,NA,Oxford
MMMOSAM:896ce6f6-b8e0-47d3-af58-6647ca7275fc,PRJNA604975,SAMN18257024,SRR13993254,NA,Oxford
MMMOSAM:4382a5ed-ea27-4c7d-ade7-c0b4f10d5911,PRJNA604975,SAMN18257796,SRR13993255,NA,Oxford
